time	V(n007)
1.166015625000009e-002	2.743785e+000
1.177734375000008e-002	2.761260e+000
1.189453125000008e-002	2.781487e+000
1.201171875000008e-002	2.804388e+000
1.212890625000008e-002	2.829873e+000
1.224609375000007e-002	2.857841e+000
1.236328125000007e-002	2.888183e+000
1.248046875000007e-002	2.920781e+000
1.259765625000007e-002	2.955507e+000
1.271484375000006e-002	2.992224e+000
1.283203125000006e-002	3.030788e+000
1.294921875000006e-002	3.071050e+000
1.306640625000006e-002	3.112850e+000
1.318359375000005e-002	3.156025e+000
1.330078125000005e-002	3.200405e+000
1.341796875000005e-002	3.245817e+000
1.353515625000005e-002	3.292082e+000
1.365234375000004e-002	3.339019e+000
1.376953125000004e-002	3.386444e+000
1.388671875000004e-002	3.434174e+000
1.400390625000004e-002	3.482028e+000
1.412109375000003e-002	3.529818e+000
1.423828125000003e-002	3.577351e+000
1.435546875000003e-002	3.624438e+000
1.447265625000003e-002	3.670894e+000
1.458984375000002e-002	3.716537e+000
1.470703125000002e-002	3.761190e+000
1.482421875000002e-002	3.804677e+000
1.494140625000002e-002	3.846830e+000
1.505859375000001e-002	3.887482e+000
1.517578125000001e-002	3.926475e+000
1.529296875000001e-002	3.963656e+000
1.541015625000001e-002	3.998880e+000
1.552734375000000e-002	4.032008e+000
1.564453125000000e-002	4.062912e+000
1.576171875000000e-002	4.091468e+000
1.587890625000000e-002	4.117567e+000
1.599609374999999e-002	4.141106e+000
1.611328124999999e-002	4.161992e+000
1.623046874999999e-002	4.180144e+000
1.634765624999999e-002	4.195491e+000
1.646484374999998e-002	4.207972e+000
1.658203124999998e-002	4.217539e+000
1.669921874999998e-002	4.224154e+000
1.681640624999998e-002	4.227790e+000
1.693359374999997e-002	4.228435e+000
1.705078124999997e-002	4.226085e+000
1.716796874999997e-002	4.220749e+000
1.728515624999997e-002	4.212449e+000
1.740234374999996e-002	4.201217e+000
1.751953124999996e-002	4.187096e+000
1.763671874999996e-002	4.170142e+000
1.775390624999996e-002	4.150421e+000
1.787109374999995e-002	4.128010e+000
1.798828124999995e-002	4.102998e+000
1.810546874999995e-002	4.075481e+000
1.822265624999995e-002	4.045568e+000
1.833984374999994e-002	4.013376e+000
1.845703124999994e-002	3.979031e+000
1.857421874999994e-002	3.942667e+000
1.869140624999994e-002	3.904427e+000
1.880859374999993e-002	3.864460e+000
1.892578124999993e-002	3.822923e+000
1.904296874999993e-002	3.779979e+000
1.916015624999993e-002	3.735795e+000
1.927734374999992e-002	3.690546e+000
1.939453124999992e-002	3.644409e+000
1.951171874999992e-002	3.597564e+000
1.962890624999992e-002	3.550195e+000
1.974609374999991e-002	3.502486e+000
1.986328124999991e-002	3.454618e+000
1.998046874999991e-002	3.406777e+000
2.009765624999991e-002	3.359154e+000
2.021484374999990e-002	3.311940e+000
2.033203124999990e-002	3.265322e+000
2.044921874999990e-002	3.219481e+000
2.056640624999990e-002	3.174596e+000
2.068359374999989e-002	3.130843e+000
2.080078124999989e-002	3.088392e+000
2.091796874999989e-002	3.047409e+000
2.103515624999989e-002	3.008055e+000
2.115234374999988e-002	2.970484e+000
2.126953124999988e-002	2.934842e+000
2.138671874999988e-002	2.901269e+000
2.150390624999988e-002	2.869898e+000
2.162109374999987e-002	2.840849e+000
2.173828124999987e-002	2.814237e+000
2.185546874999987e-002	2.790166e+000
2.197265624999987e-002	2.768731e+000
2.208984374999986e-002	2.750015e+000
2.220703124999986e-002	2.734091e+000
2.232421874999986e-002	2.721022e+000
2.244140624999986e-002	2.710859e+000
2.255859374999985e-002	2.703641e+000
2.267578124999985e-002	2.699397e+000
2.279296874999985e-002	2.698144e+000
2.291015624999985e-002	2.699886e+000
2.302734374999984e-002	2.704616e+000
2.314453124999984e-002	2.712316e+000
2.326171874999984e-002	2.722956e+000
2.337890624999984e-002	2.736494e+000
2.349609374999983e-002	2.752877e+000
2.361328124999983e-002	2.772040e+000
2.373046874999983e-002	2.793910e+000
2.384765624999983e-002	2.818399e+000
2.396484374999982e-002	2.845412e+000
2.408203124999982e-002	2.874844e+000
2.419921874999982e-002	2.906579e+000
2.431640624999982e-002	2.940493e+000
2.443359374999981e-002	2.976452e+000
2.455078124999981e-002	3.014317e+000
2.466796874999981e-002	3.053938e+000
2.478515624999981e-002	3.095160e+000
2.490234374999980e-002	3.137822e+000
2.501953124999980e-002	3.181757e+000
2.513671874999980e-002	3.226792e+000
2.525390624999980e-002	3.272750e+000
2.537109374999979e-002	3.319452e+000
2.548828124999979e-002	3.366714e+000
2.560546874999979e-002	3.414352e+000
2.572265624999979e-002	3.462185e+000
2.583984374999978e-002	3.510029e+000
2.595703124999978e-002	3.557692e+000
2.607421874999978e-002	3.604982e+000
2.619140624999978e-002	3.651714e+000
2.630859374999977e-002	3.697703e+000
2.642578124999977e-002	3.742771e+000
2.654296874999977e-002	3.786743e+000
2.666015624999977e-002	3.829445e+000
2.677734374999976e-002	3.870710e+000
2.689453124999976e-002	3.910378e+000
2.701171874999976e-002	3.948294e+000
2.712890624999976e-002	3.984308e+000
2.724609374999975e-002	4.018280e+000
2.736328124999975e-002	4.050076e+000
2.748046874999975e-002	4.079573e+000
2.759765624999975e-002	4.106654e+000
2.771484374999974e-002	4.131214e+000
2.783203124999974e-002	4.153156e+000
2.794921874999974e-002	4.172396e+000
2.806640624999974e-002	4.188856e+000
2.818359374999973e-002	4.202472e+000
2.830078124999973e-002	4.213192e+000
2.841796874999973e-002	4.220974e+000
2.853515624999973e-002	4.225787e+000
2.865234374999972e-002	4.227611e+000
2.876953124999972e-002	4.226440e+000
2.888671874999972e-002	4.222280e+000
2.900390624999972e-002	4.215144e+000
2.912109374999971e-002	4.205062e+000
2.923828124999971e-002	4.192073e+000
2.935546874999971e-002	4.176228e+000
2.947265624999971e-002	4.157589e+000
2.958984374999970e-002	4.136229e+000
2.970703124999970e-002	4.112230e+000
2.982421874999970e-002	4.085689e+000
2.994140624999970e-002	4.056707e+000
3.005859374999969e-002	4.025400e+000
3.017578124999969e-002	3.991888e+000
3.029296874999969e-002	3.956304e+000
3.041015624999969e-002	3.918787e+000
3.052734374999968e-002	3.879484e+000
3.064453124999968e-002	3.838549e+000
3.076171874999968e-002	3.796142e+000
3.087890624999968e-002	3.752429e+000
3.099609374999967e-002	3.707581e+000
3.111328124999967e-002	3.661776e+000
3.123046874999967e-002	3.615191e+000
3.134765624999966e-002	3.568011e+000
3.146484374999967e-002	3.520418e+000
3.158203124999966e-002	3.472596e+000
3.169921874999966e-002	3.424726e+000
3.181640624999965e-002	3.376998e+000
3.193359374999966e-002	3.329607e+000
3.205078124999965e-002	3.282738e+000
3.216796874999965e-002	3.236575e+000
3.228515624999964e-002	3.191299e+000
3.240234374999965e-002	3.147085e+000
3.251953124999964e-002	3.104108e+000
3.263671874999964e-002	3.062535e+000
3.275390624999963e-002	3.022528e+000
3.287109374999964e-002	2.984244e+000
3.298828124999963e-002	2.947833e+000
3.310546874999963e-002	2.913437e+000
3.322265624999962e-002	2.881191e+000
3.333984374999963e-002	2.851222e+000
3.345703124999962e-002	2.823646e+000
3.357421874999962e-002	2.798571e+000
3.369140624999961e-002	2.776096e+000
3.380859374999962e-002	2.756308e+000
3.392578124999961e-002	2.739285e+000
3.404296874999961e-002	2.725094e+000
3.416015624999960e-002	2.713790e+000
3.427734374999961e-002	2.705418e+000
3.439453124999960e-002	2.700009e+000
3.451171874999960e-002	2.697586e+000
3.462890624999959e-002	2.698157e+000
3.474609374999960e-002	2.701721e+000
3.486328124999959e-002	2.708264e+000
3.498046874999959e-002	2.717759e+000
3.509765624999958e-002	2.730170e+000
3.521484374999959e-002	2.745448e+000
3.533203124999958e-002	2.763534e+000
3.544921874999958e-002	2.784355e+000
3.556640624999957e-002	2.807832e+000
3.568359374999958e-002	2.833871e+000
3.580078124999957e-002	2.862372e+000
3.591796874999957e-002	2.893222e+000
3.603515624999956e-002	2.926300e+000
3.615234374999957e-002	2.961478e+000
3.626953124999956e-002	2.998616e+000
3.638671874999956e-002	3.037570e+000
3.650390624999955e-002	3.078187e+000
3.662109374999956e-002	3.120308e+000
3.673828124999955e-002	3.163767e+000
3.685546874999955e-002	3.208395e+000
3.697265624999954e-002	3.254017e+000
3.708984374999955e-002	3.300452e+000
3.720703124999954e-002	3.347519e+000
3.732421874999954e-002	3.395035e+000
3.744140624999953e-002	3.442817e+000
3.755859374999954e-002	3.490683e+000
3.767578124999953e-002	3.538443e+000
3.779296874999953e-002	3.585906e+000
3.791015624999952e-002	3.632882e+000
3.802734374999953e-002	3.679187e+000
3.814453124999952e-002	3.724641e+000
3.826171874999952e-002	3.769067e+000
3.837890624999951e-002	3.812290e+000
3.849609374999952e-002	3.854142e+000
3.861328124999951e-002	3.894459e+000
3.873046874999951e-002	3.933083e+000
3.884765624999950e-002	3.969863e+000
3.896484374999951e-002	4.004655e+000
3.908203124999950e-002	4.037323e+000
3.919921874999950e-002	4.067739e+000
3.931640624999949e-002	4.095784e+000
3.943359374999950e-002	4.121348e+000
3.955078124999949e-002	4.144331e+000
3.966796874999949e-002	4.164643e+000
3.978515624999948e-002	4.182204e+000
3.990234374999949e-002	4.196946e+000
4.001953124999948e-002	4.208811e+000
4.013671874999948e-002	4.217752e+000
4.025390624999947e-002	4.223735e+000
4.037109374999948e-002	4.226736e+000
4.048828124999947e-002	4.226743e+000
4.060546874999947e-002	4.223756e+000
4.072265624999946e-002	4.217788e+000
4.083984374999947e-002	4.208860e+000
4.095703124999946e-002	4.197009e+000
4.107421874999946e-002	4.182280e+000
4.119140624999945e-002	4.164731e+000
4.130859374999946e-002	4.144431e+000
4.142578124999945e-002	4.121460e+000
4.154296874999945e-002	4.095907e+000
4.166015624999944e-002	4.067872e+000
4.177734374999945e-002	4.037465e+000
4.189453124999944e-002	4.004806e+000
4.201171874999944e-002	3.970021e+000
4.212890624999943e-002	3.933248e+000
4.224609374999944e-002	3.894630e+000
4.236328124999943e-002	3.854319e+000
4.248046874999943e-002	3.812472e+000
4.259765624999942e-002	3.769253e+000
4.271484374999943e-002	3.724833e+000
4.283203124999943e-002	3.679385e+000
4.294921874999944e-002	3.633087e+000
4.306640624999944e-002	3.586121e+000
4.318359374999944e-002	3.538671e+000
4.330078124999945e-002	3.490919e+000
4.341796874999945e-002	3.443048e+000
4.353515624999946e-002	3.395245e+000
4.365234374999946e-002	3.347701e+000
4.376953124999947e-002	3.300607e+000
4.388671874999947e-002	3.254149e+000
4.400390624999948e-002	3.208506e+000
4.412109374999948e-002	3.163858e+000
4.423828124999948e-002	3.120378e+000
4.435546874999949e-002	3.078237e+000
4.447265624999949e-002	3.037599e+000
4.458984374999950e-002	2.998624e+000
4.470703124999950e-002	2.961463e+000
4.482421874999951e-002	2.926263e+000
4.494140624999951e-002	2.893161e+000
4.505859374999952e-002	2.862287e+000
4.517578124999952e-002	2.833761e+000
4.529296874999952e-002	2.807696e+000
4.541015624999953e-002	2.784193e+000
4.552734374999953e-002	2.763343e+000
4.564453124999954e-002	2.745230e+000
4.576171874999954e-002	2.729924e+000
4.587890624999955e-002	2.717484e+000
4.599609374999955e-002	2.707959e+000
4.611328124999956e-002	2.701388e+000
4.623046874999956e-002	2.697794e+000
4.634765624999956e-002	2.697193e+000
4.646484374999957e-002	2.699587e+000
4.658203124999957e-002	2.704966e+000
4.669921874999958e-002	2.713309e+000
4.681640624999958e-002	2.724584e+000
4.693359374999959e-002	2.738747e+000
4.705078124999959e-002	2.755741e+000
4.716796874999960e-002	2.775501e+000
4.728515624999960e-002	2.797949e+000
4.740234374999960e-002	2.822997e+000
4.751953124999961e-002	2.850548e+000
4.763671874999961e-002	2.880492e+000
4.775390624999962e-002	2.912714e+000
4.787109374999962e-002	2.947086e+000
4.798828124999963e-002	2.983474e+000
4.810546874999963e-002	3.021736e+000
4.822265624999964e-002	3.061722e+000
4.833984374999964e-002	3.103274e+000
4.845703124999964e-002	3.146231e+000
4.857421874999965e-002	3.190423e+000
4.869140624999965e-002	3.235678e+000
4.880859374999966e-002	3.281818e+000
4.892578124999966e-002	3.328661e+000
4.904296874999967e-002	3.376025e+000
4.916015624999967e-002	3.423726e+000
4.927734374999968e-002	3.471583e+000
4.939453124999968e-002	3.519409e+000
4.951171874999968e-002	3.567014e+000
4.962890624999969e-002	3.614204e+000
4.974609374999969e-002	3.660796e+000
4.986328124999970e-002	3.706607e+000
4.998046874999970e-002	3.751459e+000
5.009765624999971e-002	3.795176e+000
5.021484374999971e-002	3.837587e+000
5.033203124999972e-002	3.878527e+000
5.044921874999972e-002	3.917836e+000
5.056640624999972e-002	3.955358e+000
5.068359374999973e-002	3.990948e+000
5.080078124999973e-002	4.024467e+000
5.091796874999974e-002	4.055782e+000
5.103515624999974e-002	4.084773e+000
5.115234374999975e-002	4.111324e+000
5.126953124999975e-002	4.135332e+000
5.138671874999976e-002	4.156703e+000
5.150390624999976e-002	4.175354e+000
5.162109374999976e-002	4.191210e+000
5.173828124999977e-002	4.204211e+000
5.185546874999977e-002	4.214306e+000
5.197265624999978e-002	4.221454e+000
5.208984374999978e-002	4.225628e+000
5.220703124999979e-002	4.226811e+000
5.232421874999979e-002	4.225000e+000
5.244140624999980e-002	4.220200e+000
5.255859374999980e-002	4.212431e+000
5.267578124999980e-002	4.201723e+000
5.279296874999981e-002	4.188118e+000
5.291015624999981e-002	4.171669e+000
5.302734374999982e-002	4.152441e+000
5.314453124999982e-002	4.130508e+000
5.326171874999983e-002	4.105958e+000
5.337890624999983e-002	4.078886e+000
5.349609374999984e-002	4.049397e+000
5.361328124999984e-002	4.017607e+000
5.373046874999984e-002	3.983642e+000
5.384765624999985e-002	3.947634e+000
5.396484374999985e-002	3.909723e+000
5.408203124999986e-002	3.870059e+000
5.419921874999986e-002	3.828796e+000
5.431640624999987e-002	3.786097e+000
5.443359374999987e-002	3.742129e+000
5.455078124999988e-002	3.697064e+000
5.466796874999988e-002	3.651080e+000
5.478515624999988e-002	3.604356e+000
5.490234374999989e-002	3.557075e+000
5.501953124999989e-002	3.509422e+000
5.513671874999990e-002	3.461577e+000
5.525390624999990e-002	3.413725e+000
5.537109374999991e-002	3.366058e+000
5.548828124999991e-002	3.318767e+000
5.560546874999992e-002	3.272039e+000
5.572265624999992e-002	3.226057e+000
5.583984374999992e-002	3.180999e+000
5.595703124999993e-002	3.137042e+000
5.607421874999993e-002	3.094357e+000
5.619140624999994e-002	3.053112e+000
5.630859374999994e-002	3.013467e+000
5.642578124999995e-002	2.975579e+000
5.654296874999995e-002	2.939594e+000
5.666015624999995e-002	2.905655e+000
5.677734374999996e-002	2.873893e+000
5.689453124999996e-002	2.844434e+000
5.701171874999997e-002	2.817393e+000
5.712890624999997e-002	2.792874e+000
5.724609374999998e-002	2.770975e+000
5.736328124999998e-002	2.751781e+000
5.748046874999999e-002	2.735368e+000
5.759765624999999e-002	2.721799e+000
5.771484374999999e-002	2.711127e+000
5.783203125000000e-002	2.703395e+000
5.794921875000000e-002	2.698633e+000
5.806640625000001e-002	2.696858e+000
5.818359375000001e-002	2.698080e+000
5.830078125000002e-002	2.702291e+000
5.841796875000002e-002	2.709476e+000
5.853515625000003e-002	2.719607e+000
5.865234375000003e-002	2.732645e+000
5.876953125000003e-002	2.748537e+000
5.888671875000004e-002	2.767222e+000
5.900390625000004e-002	2.788627e+000
5.912109375000005e-002	2.812668e+000
5.923828125000005e-002	2.839251e+000
5.935546875000006e-002	2.868271e+000
5.947265625000006e-002	2.899615e+000
5.958984375000007e-002	2.933161e+000
5.970703125000007e-002	2.968776e+000
5.982421875000007e-002	3.006322e+000
5.994140625000008e-002	3.045651e+000
6.005859375000008e-002	3.086609e+000
6.017578125000009e-002	3.129036e+000
6.029296875000009e-002	3.172766e+000
6.041015625000010e-002	3.217626e+000
6.052734375000010e-002	3.263441e+000
6.064453125000011e-002	3.310032e+000
6.076171875000011e-002	3.357214e+000
6.087890625000011e-002	3.404806e+000
6.099609375000012e-002	3.452624e+000
6.111328125000012e-002	3.500486e+000
6.123046875000013e-002	3.548202e+000
6.134765625000013e-002	3.595578e+000
6.146484375000014e-002	3.642428e+000
6.158203125000014e-002	3.688568e+000
6.169921875000015e-002	3.733818e+000
6.181640625000015e-002	3.778002e+000
6.193359375000015e-002	3.820946e+000
6.205078125000016e-002	3.862484e+000
6.216796875000016e-002	3.902452e+000
6.228515625000017e-002	3.940693e+000
6.240234375000017e-002	3.977059e+000
6.251953125000018e-002	4.011407e+000
6.263671875000018e-002	4.043603e+000
6.275390625000019e-002	4.073520e+000
6.287109375000019e-002	4.101041e+000
6.298828125000019e-002	4.126060e+000
6.310546875000020e-002	4.148477e+000
6.322265625000020e-002	4.168204e+000
6.333984375000021e-002	4.185165e+000
6.345703125000021e-002	4.199294e+000
6.357421875000022e-002	4.210535e+000
6.369140625000022e-002	4.218843e+000
6.380859375000023e-002	4.224187e+000
6.392578125000023e-002	4.226545e+000
6.404296875000023e-002	4.225909e+000
6.416015625000024e-002	4.222280e+000
6.427734375000024e-002	4.215673e+000
6.439453125000025e-002	4.206114e+000
6.451171875000025e-002	4.193641e+000
6.462890625000026e-002	4.178301e+000
6.474609375000026e-002	4.160155e+000
6.486328125000027e-002	4.139275e+000
6.498046875000027e-002	4.115741e+000
6.509765625000027e-002	4.089646e+000
6.521484375000028e-002	4.061092e+000
6.533203125000028e-002	4.030192e+000
6.544921875000029e-002	3.997066e+000
6.556640625000029e-002	3.961843e+000
6.568359375000030e-002	3.924661e+000
6.580078125000030e-002	3.885668e+000
6.591796875000031e-002	3.845014e+000
6.603515625000031e-002	3.802860e+000
6.615234375000031e-002	3.759370e+000
6.626953125000032e-002	3.714715e+000
6.638671875000032e-002	3.669070e+000
6.650390625000033e-002	3.622615e+000
6.662109375000033e-002	3.575532e+000
6.673828125000034e-002	3.528004e+000
6.685546875000034e-002	3.480213e+000
6.697265625000035e-002	3.432343e+000
6.708984375000035e-002	3.384581e+000
6.720703125000035e-002	3.337121e+000
6.732421875000036e-002	3.290151e+000
6.744140625000036e-002	3.243855e+000
6.755859375000037e-002	3.198414e+000
6.767578125000037e-002	3.154006e+000
6.779296875000038e-002	3.110802e+000
6.791015625000038e-002	3.068974e+000
6.802734375000039e-002	3.028684e+000
6.814453125000039e-002	2.990089e+000
6.826171875000039e-002	2.953342e+000
6.837890625000040e-002	2.918585e+000
6.849609375000040e-002	2.885955e+000
6.861328125000041e-002	2.855579e+000
6.873046875000041e-002	2.827577e+000
6.884765625000042e-002	2.802058e+000
6.896484375000042e-002	2.779122e+000
6.908203125000043e-002	2.758858e+000
6.919921875000043e-002	2.741347e+000
6.931640625000043e-002	2.726656e+000
6.943359375000044e-002	2.714843e+000
6.955078125000044e-002	2.705955e+000
6.966796875000045e-002	2.700026e+000
6.978515625000045e-002	2.697079e+000
6.990234375000046e-002	2.697126e+000
7.001953125000046e-002	2.700166e+000
7.013671875000047e-002	2.706189e+000
7.025390625000047e-002	2.715170e+000
7.037109375000047e-002	2.727073e+000
7.048828125000048e-002	2.741854e+000
7.060546875000048e-002	2.759452e+000
7.072265625000049e-002	2.779801e+000
7.083984375000049e-002	2.802819e+000
7.095703125000050e-002	2.828418e+000
7.107421875000050e-002	2.856496e+000
7.119140625000051e-002	2.886944e+000
7.130859375000051e-002	2.919642e+000
7.142578125000051e-002	2.954462e+000
7.154296875000052e-002	2.991269e+000
7.166015625000052e-002	3.029917e+000
7.177734375000053e-002	3.070256e+000
7.189453125000053e-002	3.112127e+000
7.201171875000054e-002	3.155366e+000
7.212890625000054e-002	3.199805e+000
7.224609375000055e-002	3.245267e+000
7.236328125000055e-002	3.291576e+000
7.248046875000055e-002	3.338549e+000
7.259765625000056e-002	3.386002e+000
7.271484375000056e-002	3.433754e+000
7.283203125000057e-002	3.481622e+000
7.294921875000057e-002	3.529418e+000
7.306640625000058e-002	3.576951e+000
7.318359375000058e-002	3.624030e+000
7.330078125000059e-002	3.670470e+000
7.341796875000059e-002	3.716091e+000
7.353515625000059e-002	3.760715e+000
7.365234375000060e-002	3.804166e+000
7.376953125000060e-002	3.846275e+000
7.388671875000061e-002	3.886878e+000
7.400390625000061e-002	3.925816e+000
7.412109375000062e-002	3.962935e+000
7.423828125000062e-002	3.998092e+000
7.435546875000063e-002	4.031147e+000
7.447265625000063e-002	4.061974e+000
7.458984375000063e-002	4.090448e+000
7.470703125000064e-002	4.116461e+000
7.482421875000064e-002	4.139909e+000
7.494140625000065e-002	4.160702e+000
7.505859375000065e-002	4.178757e+000
7.517578125000066e-002	4.194004e+000
7.529296875000066e-002	4.206384e+000
7.541015625000067e-002	4.215847e+000
7.552734375000067e-002	4.222357e+000
7.564453125000067e-002	4.225888e+000
7.576171875000068e-002	4.226427e+000
7.587890625000068e-002	4.223971e+000
7.599609375000069e-002	4.218531e+000
7.611328125000069e-002	4.210126e+000
7.623046875000070e-002	4.198791e+000
7.634765625000070e-002	4.184569e+000
7.646484375000071e-002	4.167516e+000
7.658203125000071e-002	4.147699e+000
7.669921875000071e-002	4.125196e+000
7.681640625000072e-002	4.100095e+000
7.693359375000072e-002	4.072493e+000
7.705078125000073e-002	4.042500e+000
7.716796875000073e-002	4.010231e+000
7.728515625000074e-002	3.975815e+000
7.740234375000074e-002	3.939385e+000
7.751953125000075e-002	3.901085e+000
7.763671875000075e-002	3.861064e+000
7.775390625000075e-002	3.819479e+000
7.787109375000076e-002	3.776494e+000
7.798828125000076e-002	3.732275e+000
7.810546875000077e-002	3.686999e+000
7.822265625000077e-002	3.640840e+000
7.833984375000078e-002	3.593982e+000
7.845703125000078e-002	3.546607e+000
7.857421875000079e-002	3.498898e+000
7.869140625000079e-002	3.451037e+000
7.880859375000079e-002	3.403210e+000
7.892578125000080e-002	3.355609e+000
7.904296875000080e-002	3.308425e+000
7.916015625000081e-002	3.261844e+000
7.927734375000081e-002	3.216047e+000
7.939453125000082e-002	3.171213e+000
7.951171875000082e-002	3.127517e+000
7.962890625000083e-002	3.085130e+000
7.974609375000083e-002	3.044218e+000
7.986328125000083e-002	3.004941e+000
7.998046875000084e-002	2.967452e+000
8.009765625000084e-002	2.931898e+000
8.021484375000085e-002	2.898419e+000
8.033203125000085e-002	2.867145e+000
8.044921875000086e-002	2.838198e+000
8.056640625000086e-002	2.811694e+000
8.068359375000087e-002	2.787734e+000
8.080078125000087e-002	2.766412e+000
8.091796875000087e-002	2.747813e+000
8.103515625000088e-002	2.732009e+000
8.115234375000088e-002	2.719062e+000
8.126953125000089e-002	2.709023e+000
8.138671875000089e-002	2.701930e+000
8.150390625000090e-002	2.697812e+000
8.162109375000090e-002	2.696685e+000
8.173828125000091e-002	2.698552e+000
8.185546875000091e-002	2.703408e+000
8.197265625000091e-002	2.711233e+000
8.208984375000092e-002	2.721995e+000
8.220703125000092e-002	2.735654e+000
8.232421875000093e-002	2.752156e+000
8.244140625000093e-002	2.771435e+000
8.255859375000094e-002	2.793417e+000
8.267578125000094e-002	2.818016e+000
8.279296875000095e-002	2.845134e+000
8.291015625000095e-002	2.874667e+000
8.302734375000095e-002	2.906497e+000
8.314453125000096e-002	2.940502e+000
8.326171875000096e-002	2.976547e+000
8.337890625000097e-002	3.014491e+000
8.349609375000097e-002	3.054185e+000
8.361328125000098e-002	3.095475e+000
8.373046875000098e-002	3.138198e+000
8.384765625000099e-002	3.182187e+000
8.396484375000099e-002	3.227270e+000
8.408203125000099e-002	3.273268e+000
8.419921875000100e-002	3.320003e+000
8.431640625000100e-002	3.367290e+000
8.443359375000101e-002	3.414947e+000
8.455078125000101e-002	3.462791e+000
8.466796875000102e-002	3.510639e+000
8.478515625000102e-002	3.558298e+000
8.490234375000103e-002	3.605578e+000
8.501953125000103e-002	3.652291e+000
8.513671875000103e-002	3.698255e+000
8.525390625000104e-002	3.743290e+000
8.537109375000104e-002	3.787222e+000
8.548828125000105e-002	3.829878e+000
8.560546875000105e-002	3.871091e+000
8.572265625000106e-002	3.910701e+000
8.583984375000106e-002	3.948551e+000
8.595703125000107e-002	3.984495e+000
